"","id","date","tavg"
"10586","RSM00028756",2008-02-23,-103
"10587","RSM00028756",2008-02-24,-4
"10588","RSM00028756",2008-02-25,-46
"10589","RSM00028756",2008-02-26,-24
"10590","RSM00028756",2008-02-27,1
"10591","RSM00028756",2008-02-28,-35
"10592","RSM00028756",2008-02-29,14
"10593","RSM00028756",2008-03-01,-4
"10594","RSM00028756",2008-03-02,-36
"10595","RSM00028756",2008-03-03,-50
"10596","RSM00028756",2008-03-04,-2
"10597","RSM00028756",2008-03-05,9
"10598","RSM00028756",2008-03-06,-12
"10599","RSM00028756",2008-03-07,-40
"10600","RSM00028756",2008-03-08,-47
"10601","RSM00028756",2008-03-09,-17
"10602","RSM00028756",2008-03-10,-80
"10603","RSM00028756",2008-03-11,-70
"10604","RSM00028756",2008-03-12,-62
"10605","RSM00028756",2008-03-13,-86
"10606","RSM00028756",2008-03-14,-53
"10607","RSM00028756",2008-03-15,-70
"10608","RSM00028756",2008-03-16,-123
"10609","RSM00028756",2008-03-17,-83
"10610","RSM00028756",2008-03-18,-75
"10611","RSM00028756",2008-03-19,-74
"10612","RSM00028756",2008-03-20,-8
"10613","RSM00028756",2008-03-21,17
"10614","RSM00028756",2008-03-22,-8
"10615","RSM00028756",2008-03-23,-6
"10616","RSM00028756",2008-03-24,-13
"10617","RSM00028756",2008-03-25,13
"10618","RSM00028756",2008-03-26,10
"10619","RSM00028756",2008-03-27,31
"10620","RSM00028756",2008-03-28,34
"10621","RSM00028756",2008-03-29,28
"10622","RSM00028756",2008-03-30,55
"10623","RSM00028756",2008-03-31,67
"10624","RSM00028756",2008-04-01,72
"10625","RSM00028756",2008-04-02,54
"10626","RSM00028756",2008-04-03,48
"10627","RSM00028756",2008-04-04,64
"10628","RSM00028756",2008-04-05,-21
"10629","RSM00028756",2008-04-06,-23
"10630","RSM00028756",2008-04-07,57
"10631","RSM00028756",2008-04-08,89
"10632","RSM00028756",2008-04-09,109
"10633","RSM00028756",2008-04-10,123
"10634","RSM00028756",2008-04-11,131
"10635","RSM00028756",2008-04-12,133
"10636","RSM00028756",2008-04-13,109
"10637","RSM00028756",2008-04-14,-50
"10638","RSM00028756",2008-04-15,-51
"10639","RSM00028756",2008-04-16,-50
"10640","RSM00028756",2008-04-17,1
"10641","RSM00028756",2008-04-18,53
"10642","RSM00028756",2008-04-19,86
"10643","RSM00028756",2008-04-20,106
"10644","RSM00028756",2008-04-21,112
"10645","RSM00028756",2008-04-22,147
"10646","RSM00028756",2008-04-23,101
"10647","RSM00028756",2008-04-24,46
"10648","RSM00028756",2008-04-25,59
"10649","RSM00028756",2008-04-26,84
"10650","RSM00028756",2008-04-27,31
"10651","RSM00028756",2008-04-28,33
"10652","RSM00028756",2008-04-29,23
"10653","RSM00028756",2008-04-30,42
"10654","RSM00028756",2008-05-01,57
"10655","RSM00028756",2008-05-02,35
"10656","RSM00028756",2008-05-03,30
"10657","RSM00028756",2008-05-04,32
"10658","RSM00028756",2008-05-05,124
"10659","RSM00028756",2008-05-06,116
"10660","RSM00028756",2008-05-07,115
"10661","RSM00028756",2008-05-08,139
"10662","RSM00028756",2008-05-09,129
"10663","RSM00028756",2008-05-10,122
"10664","RSM00028756",2008-05-11,153
"10665","RSM00028756",2008-05-12,139
"10666","RSM00028756",2008-05-13,149
"10667","RSM00028756",2008-05-14,169
"10668","RSM00028756",2008-05-15,166
"10669","RSM00028756",2008-05-16,126
"10670","RSM00028756",2008-05-17,158
"10671","RSM00028756",2008-05-18,148
"10672","RSM00028756",2008-05-19,152
"10673","RSM00028756",2008-05-20,213
"10674","RSM00028756",2008-05-21,193
"10675","RSM00028756",2008-05-22,196
"10676","RSM00028756",2008-05-23,117
"10677","RSM00028756",2008-05-24,103
"10678","RSM00028756",2008-05-25,96
"10679","RSM00028756",2008-05-26,99
"10680","RSM00028756",2008-05-27,192
"10681","RSM00028756",2008-05-28,117
"10682","RSM00028756",2008-05-29,139
"10683","RSM00028756",2008-05-30,177
"10684","RSM00028756",2008-05-31,123
"10685","RSM00028756",2008-06-01,143
"10686","RSM00028756",2008-06-02,151
"10687","RSM00028756",2008-06-03,158
"10688","RSM00028756",2008-06-04,136
"10689","RSM00028756",2008-06-05,147
"10690","RSM00028756",2008-06-06,127
"10691","RSM00028756",2008-06-07,103
"10692","RSM00028756",2008-06-08,83
"10693","RSM00028756",2008-06-09,83
"10694","RSM00028756",2008-06-10,109
"10695","RSM00028756",2008-06-11,146
"10696","RSM00028756",2008-06-12,164
"10697","RSM00028756",2008-06-13,217
"10698","RSM00028756",2008-06-14,232
"10699","RSM00028756",2008-06-15,219
"10700","RSM00028756",2008-06-16,156
"10701","RSM00028756",2008-06-17,184
"10702","RSM00028756",2008-06-18,214
"10703","RSM00028756",2008-06-19,249
"10704","RSM00028756",2008-06-20,246
"10705","RSM00028756",2008-06-21,260
"10706","RSM00028756",2008-06-22,213
"10707","RSM00028756",2008-06-23,211
"10708","RSM00028756",2008-06-24,215
"10709","RSM00028756",2008-06-25,219
"10710","RSM00028756",2008-06-26,203
"10711","RSM00028756",2008-06-27,204
"10712","RSM00028756",2008-06-28,198
"10713","RSM00028756",2008-06-29,207
"10714","RSM00028756",2008-06-30,204
"10715","RSM00028756",2008-07-01,184
"10716","RSM00028756",2008-07-02,207
"10717","RSM00028756",2008-07-03,183
"10718","RSM00028756",2008-07-04,146
"10719","RSM00028756",2008-07-05,152
"10720","RSM00028756",2008-07-06,186
"10721","RSM00028756",2008-07-07,204
"10722","RSM00028756",2008-07-08,222
"10723","RSM00028756",2008-07-09,231
"10724","RSM00028756",2008-07-10,262
"10725","RSM00028756",2008-07-11,272
"10726","RSM00028756",2008-07-12,259
"10727","RSM00028756",2008-07-13,272
"10728","RSM00028756",2008-07-14,217
"10729","RSM00028756",2008-07-15,214
"10730","RSM00028756",2008-07-16,251
"10731","RSM00028756",2008-07-17,252
"10732","RSM00028756",2008-07-18,239
"10733","RSM00028756",2008-07-19,211
"10734","RSM00028756",2008-07-20,211
"10735","RSM00028756",2008-07-21,243
"10736","RSM00028756",2008-07-22,241
"10737","RSM00028756",2008-07-23,238
"10738","RSM00028756",2008-07-24,240
"10739","RSM00028756",2008-07-25,252
"10740","RSM00028756",2008-07-26,230
"10741","RSM00028756",2008-07-27,216
"10742","RSM00028756",2008-07-28,218
"10743","RSM00028756",2008-07-29,258
"10744","RSM00028756",2008-07-30,207
"10745","RSM00028756",2008-07-31,202
"10746","RSM00028756",2008-08-01,179
"10747","RSM00028756",2008-08-02,181
"10748","RSM00028756",2008-08-03,179
"10749","RSM00028756",2008-08-04,173
"10750","RSM00028756",2008-08-05,182
"10751","RSM00028756",2008-08-06,179
"10752","RSM00028756",2008-08-07,245
"10753","RSM00028756",2008-08-08,192
"10754","RSM00028756",2008-08-09,137
"10755","RSM00028756",2008-08-10,166
"10756","RSM00028756",2008-08-11,201
"10757","RSM00028756",2008-08-12,210
"10758","RSM00028756",2008-08-13,224
"10759","RSM00028756",2008-08-14,196
"10760","RSM00028756",2008-08-15,213
"10761","RSM00028756",2008-08-16,218
"10762","RSM00028756",2008-08-17,187
"10763","RSM00028756",2008-08-18,197
"10764","RSM00028756",2008-08-19,194
"10765","RSM00028756",2008-08-20,172
"10766","RSM00028756",2008-08-21,199
"10767","RSM00028756",2008-08-22,171
"10768","RSM00028756",2008-08-23,143
"10769","RSM00028756",2008-08-24,157
"10770","RSM00028756",2008-08-25,129
"10771","RSM00028756",2008-08-26,172
"10772","RSM00028756",2008-08-27,223
"10773","RSM00028756",2008-08-28,197
"10774","RSM00028756",2008-08-29,159
"10775","RSM00028756",2008-08-30,176
"10776","RSM00028756",2008-08-31,233
"10777","RSM00028756",2008-09-01,154
"10778","RSM00028756",2008-09-02,92
"10779","RSM00028756",2008-09-03,88
"10780","RSM00028756",2008-09-04,67
"10781","RSM00028756",2008-09-05,93
"10782","RSM00028756",2008-09-06,154
"10783","RSM00028756",2008-09-07,184
"10784","RSM00028756",2008-09-08,188
"10785","RSM00028756",2008-09-09,164
"10786","RSM00028756",2008-09-10,121
"10787","RSM00028756",2008-09-11,82
"10788","RSM00028756",2008-09-12,112
"10789","RSM00028756",2008-09-13,126
"10790","RSM00028756",2008-09-14,112
"10791","RSM00028756",2008-09-15,90
"10792","RSM00028756",2008-09-16,51
"10793","RSM00028756",2008-09-17,60
"10794","RSM00028756",2008-09-18,64
"10795","RSM00028756",2008-09-19,68
"10796","RSM00028756",2008-09-20,58
"10797","RSM00028756",2008-09-21,61
"10798","RSM00028756",2008-09-22,64
"10799","RSM00028756",2008-09-23,77
"10800","RSM00028756",2008-09-24,79
"10801","RSM00028756",2008-09-25,74
"10802","RSM00028756",2008-09-26,86
"10803","RSM00028756",2008-09-27,29
"10804","RSM00028756",2008-09-28,7
"10805","RSM00028756",2008-09-29,33
"10806","RSM00028756",2008-09-30,77
"10807","RSM00028756",2008-10-01,94
"10808","RSM00028756",2008-10-02,84
"10809","RSM00028756",2008-10-03,89
"10810","RSM00028756",2008-10-04,104
"10811","RSM00028756",2008-10-05,123
"10812","RSM00028756",2008-10-06,109
"10813","RSM00028756",2008-10-07,101
"10814","RSM00028756",2008-10-08,111
"10815","RSM00028756",2008-10-09,142
"10816","RSM00028756",2008-10-10,94
"10817","RSM00028756",2008-10-11,33
"10818","RSM00028756",2008-10-12,30
"10819","RSM00028756",2008-10-13,58
"10820","RSM00028756",2008-10-14,48
"10821","RSM00028756",2008-10-15,52
"10822","RSM00028756",2008-10-16,82
"10823","RSM00028756",2008-10-17,41
"10824","RSM00028756",2008-10-18,14
"10825","RSM00028756",2008-10-19,6
"10826","RSM00028756",2008-10-20,29
"10827","RSM00028756",2008-10-21,53
"10828","RSM00028756",2008-10-22,29
"10829","RSM00028756",2008-10-23,24
"10830","RSM00028756",2008-10-24,42
"10831","RSM00028756",2008-10-25,46
"10832","RSM00028756",2008-10-26,14
"10833","RSM00028756",2008-10-27,9
"10834","RSM00028756",2008-10-28,34
"10835","RSM00028756",2008-10-29,38
"10836","RSM00028756",2008-10-30,29
"10837","RSM00028756",2008-10-31,25
"10838","RSM00028756",2008-11-01,41
"10839","RSM00028756",2008-11-02,43
"10840","RSM00028756",2008-11-03,56
"10841","RSM00028756",2008-11-04,23
"10842","RSM00028756",2008-11-05,4
"10843","RSM00028756",2008-11-06,1
"10844","RSM00028756",2008-11-07,-28
"10845","RSM00028756",2008-11-08,-61
"10846","RSM00028756",2008-11-09,-92
"10847","RSM00028756",2008-11-10,-24
"10848","RSM00028756",2008-11-11,1
"10849","RSM00028756",2008-11-12,26
"10850","RSM00028756",2008-11-13,26
"10851","RSM00028756",2008-11-14,7
"10852","RSM00028756",2008-11-15,-4
"10853","RSM00028756",2008-11-16,11
"10854","RSM00028756",2008-11-17,7
"10855","RSM00028756",2008-11-18,24
"10856","RSM00028756",2008-11-19,7
"10857","RSM00028756",2008-11-20,-5
"10858","RSM00028756",2008-11-21,8
"10859","RSM00028756",2008-11-22,29
"10860","RSM00028756",2008-11-23,32
"10861","RSM00028756",2008-11-24,7
"10862","RSM00028756",2008-11-25,12
"10863","RSM00028756",2008-11-26,-22
"10864","RSM00028756",2008-11-27,22
"10865","RSM00028756",2008-11-28,5
"10866","RSM00028756",2008-11-29,-9
"10867","RSM00028756",2008-11-30,11
"10868","RSM00028756",2008-12-01,-73
"10869","RSM00028756",2008-12-02,-62
"10870","RSM00028756",2008-12-03,-46
"10871","RSM00028756",2008-12-04,-33
"10872","RSM00028756",2008-12-05,-14
"10873","RSM00028756",2008-12-06,39
"10874","RSM00028756",2008-12-07,20
"10875","RSM00028756",2008-12-08,-15
"10876","RSM00028756",2008-12-09,-9
"10877","RSM00028756",2008-12-10,-4
"10878","RSM00028756",2008-12-11,12
"10879","RSM00028756",2008-12-12,-21
"10880","RSM00028756",2008-12-13,-35
"10881","RSM00028756",2008-12-14,-91
"10882","RSM00028756",2008-12-15,-186
"10883","RSM00028756",2008-12-16,-150
"10884","RSM00028756",2008-12-17,-89
"10885","RSM00028756",2008-12-18,-140
"10886","RSM00028756",2008-12-19,-174
"10887","RSM00028756",2008-12-20,-171
"10888","RSM00028756",2008-12-21,-166
"10889","RSM00028756",2008-12-22,-179
"10890","RSM00028756",2008-12-23,-196
"10891","RSM00028756",2008-12-24,-201
"10892","RSM00028756",2008-12-25,-203
"10893","RSM00028756",2008-12-26,-191
"10894","RSM00028756",2008-12-27,-161
"10895","RSM00028756",2008-12-28,-133
"10896","RSM00028756",2008-12-29,-124
"10897","RSM00028756",2008-12-30,-148
"10898","RSM00028756",2008-12-31,-70
"10899","RSM00028756",2009-01-01,-104
"10900","RSM00028756",2009-01-02,-107
"10901","RSM00028756",2009-01-03,-173
"10902","RSM00028756",2009-01-04,-179
"10903","RSM00028756",2009-01-05,-163
"10904","RSM00028756",2009-01-06,-127
"10905","RSM00028756",2009-01-07,-181
"10906","RSM00028756",2009-01-08,-182
"10907","RSM00028756",2009-01-09,-178
"10908","RSM00028756",2009-01-10,-198
"10909","RSM00028756",2009-01-11,-213
"10910","RSM00028756",2009-01-12,-144
"10911","RSM00028756",2009-01-13,-183
"10912","RSM00028756",2009-01-14,-215
"10913","RSM00028756",2009-01-15,-69
"10914","RSM00028756",2009-01-16,-65
"10915","RSM00028756",2009-01-17,-114
"10916","RSM00028756",2009-01-18,-147
"10917","RSM00028756",2009-01-19,-152
"10918","RSM00028756",2009-01-20,-136
"10919","RSM00028756",2009-01-21,-164
"10920","RSM00028756",2009-01-22,-183
"10921","RSM00028756",2009-01-23,-167
"10922","RSM00028756",2009-01-24,-92
"10923","RSM00028756",2009-01-25,-51
"10924","RSM00028756",2009-01-26,-63
"10925","RSM00028756",2009-01-27,-94
"10926","RSM00028756",2009-01-28,-101
"10927","RSM00028756",2009-01-29,-178
"10928","RSM00028756",2009-01-30,-226
"10929","RSM00028756",2009-01-31,-189
"10930","RSM00028756",2009-02-01,-172
"10931","RSM00028756",2009-02-02,-204
"10932","RSM00028756",2009-02-03,-141
"10933","RSM00028756",2009-02-04,-91
"10934","RSM00028756",2009-02-05,-81
"10935","RSM00028756",2009-02-06,-126
"10936","RSM00028756",2009-02-07,-223
"10937","RSM00028756",2009-02-08,-262
"10938","RSM00028756",2009-02-09,-234
"10939","RSM00028756",2009-02-10,-181
"10940","RSM00028756",2009-02-11,-147
"10941","RSM00028756",2009-02-12,-117
"10942","RSM00028756",2009-02-13,-82
"10943","RSM00028756",2009-02-14,-104
"10944","RSM00028756",2009-02-15,-123
"10945","RSM00028756",2009-02-16,-189
"10946","RSM00028756",2009-02-17,-159
"10947","RSM00028756",2009-02-18,-123
"10948","RSM00028756",2009-02-19,-133
"10949","RSM00028756",2009-02-20,-164
"10950","RSM00028756",2009-02-21,-173
"10951","RSM00028756",2009-02-22,-175
"10952","RSM00028756",2009-02-23,-173
"10953","RSM00028756",2009-02-24,-176
"10954","RSM00028756",2009-02-25,-167
"10955","RSM00028756",2009-02-26,-163
"10956","RSM00028756",2009-02-27,-159
"10957","RSM00028756",2009-02-28,-128
"10958","RSM00028756",2009-03-01,-115
"10959","RSM00028756",2009-03-02,-108
"10960","RSM00028756",2009-03-03,-64
"10961","RSM00028756",2009-03-04,-48
"10962","RSM00028756",2009-03-05,-63
"10963","RSM00028756",2009-03-06,-36
"10964","RSM00028756",2009-03-07,-58
"10965","RSM00028756",2009-03-08,-74
"10966","RSM00028756",2009-03-09,-82
"10967","RSM00028756",2009-03-10,-97
"10968","RSM00028756",2009-03-11,-8
"10969","RSM00028756",2009-03-12,3
"10970","RSM00028756",2009-03-13,11
"10971","RSM00028756",2009-03-14,-67
"10972","RSM00028756",2009-03-15,-99
"10973","RSM00028756",2009-03-16,-87
"10974","RSM00028756",2009-03-17,-72
"10975","RSM00028756",2009-03-18,-63
"10976","RSM00028756",2009-03-19,-78
"10977","RSM00028756",2009-03-20,-102
"10978","RSM00028756",2009-03-21,-104
"10979","RSM00028756",2009-03-22,-88
"10980","RSM00028756",2009-03-23,-23
"10981","RSM00028756",2009-03-24,-7
"10982","RSM00028756",2009-03-25,29
"10983","RSM00028756",2009-03-26,31
"10984","RSM00028756",2009-03-27,19
"10985","RSM00028756",2009-03-28,37
"10986","RSM00028756",2009-03-29,56
"10987","RSM00028756",2009-03-30,74
"10988","RSM00028756",2009-03-31,83
"10989","RSM00028756",2009-04-01,91
"10990","RSM00028756",2009-04-02,97
"10991","RSM00028756",2009-04-03,106
"10992","RSM00028756",2009-04-04,29
"10993","RSM00028756",2009-04-05,-47
"10994","RSM00028756",2009-04-06,-48
"10995","RSM00028756",2009-04-07,-9
"10996","RSM00028756",2009-04-08,12
"10997","RSM00028756",2009-04-09,-24
"10998","RSM00028756",2009-04-10,-7
"10999","RSM00028756",2009-04-11,-4
"11000","RSM00028756",2009-04-12,-19
"11001","RSM00028756",2009-04-13,-21
"11002","RSM00028756",2009-04-14,-12
"11003","RSM00028756",2009-04-15,19
"11004","RSM00028756",2009-04-16,62
"11005","RSM00028756",2009-04-17,78
"11006","RSM00028756",2009-04-18,32
"11007","RSM00028756",2009-04-19,107
"11008","RSM00028756",2009-04-20,129
"11009","RSM00028756",2009-04-21,51
"11010","RSM00028756",2009-04-22,77
"11011","RSM00028756",2009-04-23,31
"11012","RSM00028756",2009-04-24,26
"11013","RSM00028756",2009-04-25,59
"11014","RSM00028756",2009-04-26,26
"11015","RSM00028756",2009-04-27,64
"11016","RSM00028756",2009-04-28,104
"11017","RSM00028756",2009-04-29,123
"11018","RSM00028756",2009-04-30,162
"11019","RSM00028756",2009-05-01,97
"11020","RSM00028756",2009-05-02,16
"11021","RSM00028756",2009-05-03,44
"11022","RSM00028756",2009-05-04,49
"11023","RSM00028756",2009-05-05,81
"11024","RSM00028756",2009-05-06,105
"11025","RSM00028756",2009-05-07,142
"11026","RSM00028756",2009-05-08,177
"11027","RSM00028756",2009-05-09,191
"11028","RSM00028756",2009-05-10,167
"11029","RSM00028756",2009-05-11,146
"11030","RSM00028756",2009-05-12,172
"11031","RSM00028756",2009-05-13,188
"11032","RSM00028756",2009-05-14,203
"11033","RSM00028756",2009-05-15,196
"11034","RSM00028756",2009-05-16,172
"11035","RSM00028756",2009-05-17,122
"11036","RSM00028756",2009-05-18,67
"11037","RSM00028756",2009-05-19,110
"11038","RSM00028756",2009-05-20,79
"11039","RSM00028756",2009-05-21,33
"11040","RSM00028756",2009-05-22,40
"11041","RSM00028756",2009-05-23,56
"11042","RSM00028756",2009-05-24,112
"11043","RSM00028756",2009-05-25,148
"11044","RSM00028756",2009-05-26,173
"11045","RSM00028756",2009-05-27,203
"11046","RSM00028756",2009-05-28,176
"11047","RSM00028756",2009-05-29,173
"11048","RSM00028756",2009-05-30,206
"11049","RSM00028756",2009-05-31,131
"11050","RSM00028756",2009-06-01,96
"11051","RSM00028756",2009-06-02,139
"11052","RSM00028756",2009-06-03,183
"11053","RSM00028756",2009-06-04,230
"11054","RSM00028756",2009-06-05,243
"11055","RSM00028756",2009-06-06,262
"11056","RSM00028756",2009-06-07,275
"11057","RSM00028756",2009-06-08,243
"11058","RSM00028756",2009-06-09,228
"11059","RSM00028756",2009-06-10,233
"11060","RSM00028756",2009-06-11,148
"11061","RSM00028756",2009-06-12,177
"11062","RSM00028756",2009-06-13,223
"11063","RSM00028756",2009-06-14,200
"11064","RSM00028756",2009-06-15,188
"11065","RSM00028756",2009-06-16,167
"11066","RSM00028756",2009-06-17,226
"11067","RSM00028756",2009-06-18,271
"11068","RSM00028756",2009-06-19,254
"11069","RSM00028756",2009-06-20,216
"11070","RSM00028756",2009-06-21,196
"11071","RSM00028756",2009-06-22,200
"11072","RSM00028756",2009-06-23,163
"11073","RSM00028756",2009-06-24,118
"11074","RSM00028756",2009-06-25,156
"11075","RSM00028756",2009-06-26,134
"11076","RSM00028756",2009-06-27,134
"11077","RSM00028756",2009-06-28,168
"11078","RSM00028756",2009-06-29,194
"11079","RSM00028756",2009-06-30,147
"11080","RSM00028756",2009-07-01,118
"11081","RSM00028756",2009-07-02,148
"11082","RSM00028756",2009-07-03,202
"11083","RSM00028756",2009-07-04,233
"11084","RSM00028756",2009-07-05,226
"11085","RSM00028756",2009-07-06,238
"11086","RSM00028756",2009-07-07,269
"11087","RSM00028756",2009-07-08,202
"11088","RSM00028756",2009-07-09,144
"11089","RSM00028756",2009-07-10,145
"11090","RSM00028756",2009-07-11,141
"11091","RSM00028756",2009-07-12,171
"11092","RSM00028756",2009-07-13,167
"11093","RSM00028756",2009-07-14,169
"11094","RSM00028756",2009-07-15,196
"11095","RSM00028756",2009-07-16,225
"11096","RSM00028756",2009-07-17,198
"11097","RSM00028756",2009-07-18,198
"11098","RSM00028756",2009-07-19,219
"11099","RSM00028756",2009-07-20,188
"11100","RSM00028756",2009-07-21,135
"11101","RSM00028756",2009-07-22,159
"11102","RSM00028756",2009-07-23,199
"11103","RSM00028756",2009-07-24,203
"11104","RSM00028756",2009-07-25,187
"11105","RSM00028756",2009-07-26,190
"11106","RSM00028756",2009-07-27,194
"11107","RSM00028756",2009-07-28,219
"11108","RSM00028756",2009-07-29,171
"11109","RSM00028756",2009-07-30,171
"11110","RSM00028756",2009-07-31,170
"11111","RSM00028756",2009-08-01,156
"11112","RSM00028756",2009-08-02,139
"11113","RSM00028756",2009-08-03,151
"11114","RSM00028756",2009-08-04,185
"11115","RSM00028756",2009-08-05,205
"11116","RSM00028756",2009-08-06,215
"11117","RSM00028756",2009-08-07,162
"11118","RSM00028756",2009-08-08,137
"11119","RSM00028756",2009-08-09,120
"11120","RSM00028756",2009-08-10,138
"11121","RSM00028756",2009-08-11,122
"11122","RSM00028756",2009-08-12,122
"11123","RSM00028756",2009-08-13,159
"11124","RSM00028756",2009-08-14,188
"11125","RSM00028756",2009-08-15,202
"11126","RSM00028756",2009-08-16,211
"11127","RSM00028756",2009-08-17,198
"11128","RSM00028756",2009-08-18,172
"11129","RSM00028756",2009-08-19,203
"11130","RSM00028756",2009-08-20,193
"11131","RSM00028756",2009-08-21,214
"11132","RSM00028756",2009-08-22,214
"11133","RSM00028756",2009-08-23,228
"11134","RSM00028756",2009-08-24,201
"11135","RSM00028756",2009-08-25,237
"11136","RSM00028756",2009-08-26,201
"11137","RSM00028756",2009-08-27,184
"11138","RSM00028756",2009-08-28,161
"11139","RSM00028756",2009-08-29,178
"11140","RSM00028756",2009-08-30,142
"11141","RSM00028756",2009-08-31,91
"11142","RSM00028756",2009-09-01,88
"11143","RSM00028756",2009-09-02,136
"11144","RSM00028756",2009-09-03,148
"11145","RSM00028756",2009-09-04,141
"11146","RSM00028756",2009-09-05,154
"11147","RSM00028756",2009-09-06,157
"11148","RSM00028756",2009-09-07,158
"11149","RSM00028756",2009-09-08,173
"11150","RSM00028756",2009-09-09,176
"11151","RSM00028756",2009-09-10,174
"11152","RSM00028756",2009-09-11,169
"11153","RSM00028756",2009-09-12,163
"11154","RSM00028756",2009-09-13,174
"11155","RSM00028756",2009-09-14,110
"11156","RSM00028756",2009-09-15,106
"11157","RSM00028756",2009-09-16,94
"11158","RSM00028756",2009-09-17,75
"11159","RSM00028756",2009-09-18,116
"11160","RSM00028756",2009-09-19,148
"11161","RSM00028756",2009-09-20,123
"11162","RSM00028756",2009-09-21,58
"11163","RSM00028756",2009-09-22,72
"11164","RSM00028756",2009-09-23,124
"11165","RSM00028756",2009-09-24,120
"11166","RSM00028756",2009-09-25,118
"11167","RSM00028756",2009-09-26,113
"11168","RSM00028756",2009-09-27,117
"11169","RSM00028756",2009-09-28,102
"11170","RSM00028756",2009-09-29,130
"11171","RSM00028756",2009-09-30,148
"11172","RSM00028756",2009-10-01,142
"11173","RSM00028756",2009-10-02,96
"11174","RSM00028756",2009-10-03,87
"11175","RSM00028756",2009-10-04,59
"11176","RSM00028756",2009-10-05,47
"11177","RSM00028756",2009-10-06,88
"11178","RSM00028756",2009-10-07,77
"11179","RSM00028756",2009-10-08,34
"11180","RSM00028756",2009-10-09,66
"11181","RSM00028756",2009-10-10,91
"11182","RSM00028756",2009-10-11,33
"11183","RSM00028756",2009-10-12,-1
"11184","RSM00028756",2009-10-13,43
"11185","RSM00028756",2009-10-14,118
"11186","RSM00028756",2009-10-15,121
"11187","RSM00028756",2009-10-16,91
"11188","RSM00028756",2009-10-17,112
"11189","RSM00028756",2009-10-18,102
"11190","RSM00028756",2009-10-19,103
"11191","RSM00028756",2009-10-20,124
"11192","RSM00028756",2009-10-21,77
"11193","RSM00028756",2009-10-22,15
"11194","RSM00028756",2009-10-23,-19
"11195","RSM00028756",2009-10-24,16
"11196","RSM00028756",2009-10-25,-33
"11197","RSM00028756",2009-10-26,-82
"11198","RSM00028756",2009-10-27,-44
"11199","RSM00028756",2009-10-28,-17
"11200","RSM00028756",2009-10-29,17
"11201","RSM00028756",2009-10-30,26
"11202","RSM00028756",2009-10-31,31
"11203","RSM00028756",2009-11-01,-19
"11204","RSM00028756",2009-11-02,-23
"11205","RSM00028756",2009-11-03,-16
"11206","RSM00028756",2009-11-04,-47
"11207","RSM00028756",2009-11-05,-31
"11208","RSM00028756",2009-11-06,-47
"11209","RSM00028756",2009-11-07,-82
"11210","RSM00028756",2009-11-08,-112
"11211","RSM00028756",2009-11-09,-92
"11212","RSM00028756",2009-11-10,-33
"11213","RSM00028756",2009-11-11,-57
"11214","RSM00028756",2009-11-12,-107
"11215","RSM00028756",2009-11-13,-89
"11216","RSM00028756",2009-11-14,-81
"11217","RSM00028756",2009-11-15,-53
"11218","RSM00028756",2009-11-16,-59
"11219","RSM00028756",2009-11-17,-84
"11220","RSM00028756",2009-11-18,-48
"11221","RSM00028756",2009-11-19,-27
"11222","RSM00028756",2009-11-20,-55
"11223","RSM00028756",2009-11-21,-73
"11224","RSM00028756",2009-11-22,-61
"11225","RSM00028756",2009-11-23,-46
"11226","RSM00028756",2009-11-24,-29
"11227","RSM00028756",2009-11-25,-1
"11228","RSM00028756",2009-11-26,7
"11229","RSM00028756",2009-11-27,2
"11230","RSM00028756",2009-11-28,4
"11231","RSM00028756",2009-11-29,3
"11232","RSM00028756",2009-11-30,22
"11233","RSM00028756",2009-12-01,-2
"11234","RSM00028756",2009-12-02,-31
"11235","RSM00028756",2009-12-03,-11
"11236","RSM00028756",2009-12-04,-9
"11237","RSM00028756",2009-12-05,-82
"11238","RSM00028756",2009-12-06,-189
"11239","RSM00028756",2009-12-07,-178
"11240","RSM00028756",2009-12-08,-144
"11241","RSM00028756",2009-12-09,-122
"11242","RSM00028756",2009-12-10,-213
"11243","RSM00028756",2009-12-11,-186
"11244","RSM00028756",2009-12-12,-185
"11245","RSM00028756",2009-12-13,-164
"11246","RSM00028756",2009-12-14,-110
"11247","RSM00028756",2009-12-15,-211
"11248","RSM00028756",2009-12-16,-257
"11249","RSM00028756",2009-12-17,-324
"11250","RSM00028756",2009-12-18,-359
"11251","RSM00028756",2009-12-19,-285
"11252","RSM00028756",2009-12-20,-256
"11253","RSM00028756",2009-12-21,-293
"11254","RSM00028756",2009-12-22,-285
"11255","RSM00028756",2009-12-23,-192
"11256","RSM00028756",2009-12-24,-182
"11257","RSM00028756",2009-12-25,-108
"11258","RSM00028756",2009-12-26,-127
"11259","RSM00028756",2009-12-27,-106
"11260","RSM00028756",2009-12-28,-61
"11261","RSM00028756",2009-12-29,-43
"11262","RSM00028756",2009-12-30,-206
"11263","RSM00028756",2009-12-31,-254
"11264","RSM00028756",2010-01-01,-303
"11265","RSM00028756",2010-01-02,-244
"11266","RSM00028756",2010-01-03,-222
"11267","RSM00028756",2010-01-04,-176
"11268","RSM00028756",2010-01-05,-136
"11269","RSM00028756",2010-01-06,-154
"11270","RSM00028756",2010-01-07,-261
"11271","RSM00028756",2010-01-08,-320
"11272","RSM00028756",2010-01-09,-246
